PrjName;Filter;RecordNo;AgentId;AgentUserName;PhoneNo;Language;LtCallDt;LtCallWd;LtCallST;CallDurS;CallDurM;LtQuestF;CallCnt;LtCallR;WaveNo;Priority;DialingMode;ResCompleted;IntLevel;ResTimeZone;CallNotes;RestrictionOverride;ResTimeSlot;LtCaseR;CyclePhoneNumber;ManualDialing;LANG;NAME;INT01;N1;N2_1;RegionA;R1;SCREE;T1;X1;INT10;X2a;X2b;X3M1;X3M2;X3M3;X3M4;X3M5;X3M6;X3M7;X3M8;X3M9;X3M10;X4M1;X4M2;X4M3;X4M4;X4M5;X4M6;X4M7;X4M8;X4M9;X4M10;X5M1;X5M2;X5M3;X5M4;X5M5;X5M6;X5M7;X5M8;X5M9;X5M10;X6M1;X6M2;X6M3;X6M4;X6M5;X6M6;X6M7;X6M8;X6M9;X6M10;X7M1;X7M2;X7M3;X7M4;X7M5;X7M6;X7M7;X7M8;X7M9;X7M10;X8M1;X8M2;X8M3;X8M4;X8M5;X8M6;X8M7;X8M8;X8M9;X8M10;X9M1;X9M2;X9M3;X9M4;X9M5;X9M6;X9M7;X9M8;X9M9;X9M10;X10M1;X10M2;X10M3;X11_1;X11_2;X11_3;X11_4;X11_5;X11_6;X11_7;X11_8;X11_9;X11_10;X12;X13;X14;RAUS;BYE;VOLL;INT;SQ;F6;PR_CODE;REG;DISTR;SETTL;IMPOR;TEL1;TEL2;TEL3;LSURN;LNAME;TEL4;TEL5;LSURN2;LNAME2;TEL6;TEL7;LSURN3;LNAME3;TEL8;RESPONDENT;TEL9;NOTE;KORR;F7;QN1;QN2;QN3;QN4;QN5;F8;QN6;QN7;QN8;F11;CB
Grupa.1;1;1777;61;Agent.11;876614774;1;20210802;2;12:49:00;1341;22;462;2;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32092336;;;75;101;;360;360;108;102;;;;;;;;;101;103;104;105;106;107;;;;;5;1;2;4;3;2;3;2;;;101;102;104;105;106;107;;;;;101;103;;;;;;;;;3;5;3;5;5;4;4;2;2;3;1;4;;3;2;3;3;;;;102;106;101;10;10;3;6;5;9;6;1;7;1;1988;104;102;;99;100;CO;;;279172;;;;;869792722;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
Grupa.1;1;1783;61;Agent.11;814674651;1;20210810;3;15:45:00;1882;31;462;11;CO;6;0;0;1;0;0;;0;0;CO;1;0;PL;;LQ;;;32092338;;;158;101;;21,5;21,5;108;101;102;105;;;;;;;103;104;106;107;;;;;;;3;5;3;4;1;2;3;4;;;101;102;104;105;106;107;108;;;;103;109;110;;;;;;;;5;5;2;3;5;3;2;4;4;3;2;4;;2;3;2;5;3;;;110;106;104;6;10;1;0;8;5;1;5;8;1;1977;104;102;;99;100;CO;;;171489;;;;;;;;;;;;;;;;;;;;;;1;;penatibus eu sagittis. vulputate, ipsum ac aliquet ex magnis est odio tortor ullamcorper ad est, porta adipiscing ullamcorpe;;;;;;;;;;2,02E+11
Grupa.1;1;1799;61;Agent.11;845496343;1;20210805;5;12:12:00;1784;30;462;4;CO;4;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32092355;;;156;101;;5;5;999;;;;;;;;;;101;102;104;105;106;108;;;;;4;3;;3;2;2;;2;;;103;108;109;110;;;;;;;101;102;103;104;105;106;108;;;;1;2;2;1;4;5;1;3;4;1;;;1;;;;;3;1;2;103;102;;8;10;1;7;10;3;3;1;4;6;1979;104;104;;99;100;CO;;;463798;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
Grupa.1;1;1800;53;Agent.06;162441153;1;20210810;3;09:18:00;1348;22;462;5;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32092360;;;98;101;;24;24;999;;;;;;;;;;101;105;108;109;;;;;;;4;;;;1;;;3;4;;101;102;104;105;106;107;;;;;102;103;104;105;108;;;;;;5;4;2;4;2;4;1;2;4;1;1;3;;1;3;3;2;;;;108;;;9;2;9;3;6;9;4;9;2;2;1992;104;101;;99;100;CO;;;527318;;;;;;;;;;;;;;;;;;;;;;1;;neque torquent et lectus, Donec;;;;;;;;;;2,02E+11
Grupa.1;1;1828;53;Agent.06;882828714;1;20210730;6;16:06:00;1668;28;462;1;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32092364;;;92;101;;118;100;108;105;101;;;;;;;;102;103;104;106;107;;;;;;5;4;4;2;2;3;2;4;;;101;102;103;105;106;108;109;;;;101;102;103;105;106;107;108;;;;5;4;4;4;3;3;4;4;4;2;4;4;3;;3;5;;5;2;;103;108;107;9;9;5;2;3;5;9;9;3;5;1990;103;105;;99;100;CO;;;230347;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
Grupa.1;1;1851;57;Agent.09;374514579;1;20210812;5;10:36:00;1345;22;462;16;CO;9;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32092376;;;18;101;;500;500;999;;;;;;;;;;101;102;103;104;105;106;107;108;;;5;4;3;3;1;4;3;2;;;101;102;103;104;;;;;;;101;103;104;107;108;;;;;;1;5;1;5;3;3;5;2;5;2;1;1;2;3;;;;;;;104;107;103;10;8;6;3;8;2;7;10;7;10;1966;104;105;99;99;100;CO;;;356451;;;;;;;;;;;;;;;;;;;;;;1;;vitae sociosqu ante. ad dapibus, gravida ligula a parturient vitae parturient sem lacinia. pretium vitae dui. lorem. Donec l;vitae sociosqu ante. ad dapibus, gravida ligula a parturient vitae parturient sem lacinia. pretium vitae dui. lorem. D;;;;;;;;;2,02E+11
Grupa.1;1;1866;51;Agent.05;631461662;1;20210730;6;16:35:00;1765;29;462;1;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32092393;;;81;101;;20;20;999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;101;102;104;105;;;;;;;101;102;104;105;106;107;;;;;1;5;5;4;4;3;2;4;5;5;5;5;;4;2;;;;;;107;110;;9;9;10;5;1;4;8;2;2;8;1994;104;105;;99;100;CO;;;370945;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
Grupa.1;1;1869;53;Agent.06;115273194;1;20210802;2;13:05:00;2239;37;462;3;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32092403;;;60;101;;175;150;108;101;;;;;;;;;102;103;104;105;106;107;;;;;3;4;5;2;2;2;2;2;;;101;102;103;104;106;107;;;;;101;102;103;104;105;106;;;;;1;5;5;4;4;5;1;5;3;3;5;4;3;4;;5;1;;;;107;104;;8;2;7;10;6;3;2;6;4;2;1972;104;102;;99;100;CO;;;426295;;;;;;;;;;;;;;;;;;;;;;1;;euismod sed facilisis. Mauris in diam Fusce Phasellus scelerisque platea eget est porttitor;;;;;;;;;;2,02E+11
Grupa.1;1;1928;53;Agent.06;772934112;1;20210803;3;13:55:00;1265;21;462;6;CO;4;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32092433;;;143;101;;26;26;101;108;102;;;;;;;;105;109;110;;;;;;;;4;4;;;5;;;3;5;3;101;103;104;105;106;108;;;;;101;103;107;;;;;;;;999;5;1;4;1;4;2;2;1;2;4;;5;1;2;5;;4;;;107;108;;3;9;6;6;4;4;5;7;2;3;1968;104;102;;99;100;CO;;;535003;;;;;255090061;;;;;;;;;;;;;;;;;1;;eu eu eget parturient maximus velit eget euismod ullamcorper eget laoreet euismod lacinia erat habitasse vulputate, sit dolo;;;;;;;;;;2,02E+11
Grupa.1;1;1961;63;Agent.13;445384795;1;20210729;5;10:30:00;2021;34;461;1;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090206;;;27;101;;600;550;107;101;;;;;;;;;106;109;108;110;102;;;;;;5;4;;;;2;5;1;5;3;102;;;;;;;;;;105;101;110;104;106;102;;;;;4;2;1;4;5;3;5;4;1;5;;4;;;;;;;;;107;;;3;10;7;1;1;4;5;6;1;3;1982;102;103;;99;100;CO;;;293674;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
Grupa.1;1;1969;53;Agent.13;497555914;1;20210730;6;14:58:00;881;15;462;5;CO;3;0;0;1;0;0;;0;0;CO;1;0;PL;;LQ;;;32090222;;;982;101;;190;180;105;;;;;;;;;;104;110;107;109;101;102;103;;;;5;2;3;2;2;;3;;5;1;103;104;107;;;;;;;;104;106;109;;;;;;;;1;4;3;5;5;2;1;2;5;2;;;5;3;;;2;;;;102;106;;3;9;8;1;9;1;0;5;2;8;1944;103;102;;99;100;CO;;;376014;;;;;;;;;;;;;;;;;;;;;;1;;diam ipsum, semper Vivamus in aliquam. dis lectus, vehicula. Fusce Phasellus neque, Cras in lectus in sapien, elit. Fusce or;;;;;;;;;;2,02E+11
Grupa.1;1;1971;45;Agent.11;627829735;1;20210730;6;09:00:00;1478;25;462;3;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090254;;;315;101;;45;90;108;109;105;104;;;;;;;102;101;110;;;;;;;;5;3;;1;5;;;5;2;3;103;109;106;104;101;108;;;;;110;;;;;;;;;;1;4;5;4;4;1;2;4;1;5;2;;2;5;;3;;5;3;;102;104;;10;8;8;9;6;0;9;3;2;3;1963;104;104;;99;100;CO;;;696985;;;;;;;;;;;;;;;;;;;;;;1;;lectus Vivamus nascetur odio erat sociosqu dolor venenatis aptent Pellentesque Pellentesque ridiculus vulputate ut. in in mi;;;;;;;;;;2,02E+11
Grupa.1;1;1976;53;Agent.12;62777254;1;20210729;5;10:35:00;1910;32;461;1;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090284;;;533;101;;50;80;109;;;;;;;;;;101;108;106;102;107;;;;;;1;3;;;;5;4;5;3;;106;102;103;109;101;107;;;;;109;110;103;101;102;106;;;;;3;1;2;4;4;1;3;4;5;3;2;1;3;;;1;2;;2;;102;106;;6;4;3;0;9;4;5;8;5;9;1949;104;101;;99;100;CO;;;304777;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
Grupa.1;1;1978;51;Agent.03;154573464;1;20210806;6;19:26:00;1714;29;462;5;CO;4;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090286;;;402;101;;185;185;102;104;110;107;105;;;;;;108;106;109;101;103;;;;;;4;4;3;5;1;4;4;3;2;4;101;;;;;;;;;;101;109;104;102;;;;;;;5;4;4;3;3;1;2;5;2;4;1;;;;;;;;;;110;;;4;7;2;9;4;3;1;5;6;10;1988;101;104;;99;100;CO;;;779905;;;;;226676446;;;;;;;;;;;;;;;;;1;;auctor elit natoque neque libero maximus massa. in libero diam in adipiscing commodo quam quam. adipiscing elit. est. mi sus;;;;;;;;;;2,02E+11
Grupa.1;1;2008;47;Agent.15;655863219;1;20210729;5;10:53:00;2370;40;461;1;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090401;;;967;101;;60;60;105;;;;;;;;;;109;103;;;;;;;;;;;2;;1;;;;5;;104;109;102;106;101;;;;;;106;101;;;;;;;;;5;5;2;5;1;2;5;2;2;3;5;5;;3;;1;;;2;;103;107;;99;99;10;5;1;2;3;6;10;2;1972;101;105;;99;100;CO;;;946472;;;;;294573368;;;;;;;;;;;;;;;;;1;;gravida enim consequat malesuada in aliquet, malesuada non vestibulum molestie aliquet, egestas sollicitudin ornare consecte;gravida enim consequat malesuada in aliquet, malesuada non vestibulum molestie aliquet, egestas sollicitudin ornare co;gravida enim consequat malesuada in aliquet, malesuada non vestibulum molestie aliquet, egestas sollicitudin ornare co;;;;;;;;
Grupa.1;1;2027;47;Agent.09;299736315;1;20210804;4;11:44:00;372;6;462;7;CO;4;0;0;1;0;0;;0;0;CO;1;0;PL;;LQ;;;32090454;;;172;101;;675;675;106;103;110;;;;;;;;105;104;;;;;;;;;;;5;4;3;5;;;;3;107;103;102;105;106;;;;;;107;108;103;;;;;;;;3;3;2;4;1;4;5;4;3;1;;1;1;;1;4;1;;;;105;104;101;1;6;2;3;99;9;6;4;10;1;1991;101;102;;99;100;CO;;;562696;;;;;;;;;;;;;;;;;;;;;;1;;sed eu libero sapien mi aliquet ornare Praesent nibh, per porttitor erat nec inceptos nascetur Suspendisse Fusce Class Proin;sed eu libero sapien mi aliquet ornare Praesent nibh, per porttitor erat nec inceptos nascetur Suspendisse Fusce Class;;;;;;;;;2,02E+11
Grupa.1;1;2036;47;Agent.09;668385140;1;20210729;5;14:25:00;804;13;461;4;CO;3;0;0;1;0;0;;0;0;CO;1;0;PL;;LQ;;;32090468;;;470;101;;450;390;110;102;108;107;;;;;;;109;106;105;;;;;;;;;1;;;3;3;4;5;5;5;106;101;104;109;107;102;103;;;;110;105;;;;;;;;;4;3;2;1;4;4;1;5;5;999;1;1;3;1;;4;5;;4;;105;110;;99;2;8;8;5;6;2;10;6;6;1941;102;104;;99;100;CO;;;670948;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;2,02E+11
Grupa.1;1;2053;40;Agent.12;398594672;1;20210803;3;15:14:00;1416;24;462;7;CO;6;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090488;;;764;101;;150;150;101;103;;;;;;;;;107;104;105;;;;;;;;4;;2;5;3;;3;;;;107;106;105;102;;;;;;;106;107;105;;;;;;;;3;2;5;1;2;5;5;5;2;2;;5;;;1;3;2;;;;104;106;;5;9;99;4;3;7;9;4;7;8;1988;102;101;;99;100;CO;;;453030;;;;;;;;;;;;;;;;;;;;;;1;;torquent sociosqu blandit Mauris id Fusce platea leo aptent venenatis sagittis. sed amet, sed orci. mus. neque convallis tor;torquent sociosqu blandit Mauris id Fusce platea leo aptent venenatis sagittis. sed amet, sed orci. mus. neque convall;torquent sociosqu blandit Mauris id Fusce platea leo aptent venenatis sagittis. sed amet, sed orci. mus. neque convall;;;;;;;;2,02E+11
Grupa.1;1;2066;57;Agent.02;456587056;1;20210802;2;10:16:00;1622;27;462;2;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090525;;;604;101;;20;20;107;103;109;108;110;;;;;;106;104;102;;;;;;;;;2;5;3;;5;1;4;5;4;102;107;104;109;101;105;;;;;103;108;101;109;107;102;;;;;3;4;5;5;4;5;1;4;5;2;5;3;;4;5;;2;;4;;103;;;9;10;10;0;6;9;5;10;5;6;1987;104;103;;99;100;CO;;;580076;;;;;558921447;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;2,02E+11
Grupa.1;1;2069;51;Agent.06;123414216;1;20210729;5;11:49:00;1991;33;461;1;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090532;;;172;101;;685;685;103;108;102;;;;;;;;101;105;;;;;;;;;4;3;2;;1;;;4;;;103;102;;;;;;;;;101;110;106;107;108;109;104;;;;4;2;3;4;3;1;2;1;3;4;;1;4;;;;;;;;108;103;;9;7;3;99;8;1;8;5;6;2;1999;101;102;;99;100;CO;;;993297;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
Grupa.1;1;2070;47;Agent.02;753307742;1;20210804;4;14:22:00;1377;23;462;6;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090542;;;542;101;;450;400;104;109;;;;;;;;;107;110;108;103;102;105;;;;;;2;5;2;4;;4;5;1;1;109;102;101;108;103;107;105;;;;107;109;110;;;;;;;;2;4;5;4;1;5;4;3;2;4;3;2;5;;5;;2;5;2;;110;104;;5;5;3;8;0;1;10;2;9;2;1937;102;105;;99;100;CO;;;842375;;;;;;;;;;;;;;;;;;;;;;1;;eget in luctus, leo Vivamus aptent et orci metus vulputate consectetur. sodales at consectetur Lorem himenaeos. leo massa. i;;;;;;;;;;2,02E+11
Grupa.1;1;2086;59;Agent.06;638352663;1;20210803;3;11:45:00;1987;33;462;4;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090611;;;507;101;;60;60;106;103;;;;;;;;;109;105;;;;;;;;;;;4;;3;1;;;4;;102;110;105;;;;;;;;105;103;102;110;104;106;;;;;5;5;5;2;5;5;3;1;1;5;;3;;;5;;;;;5;105;103;;3;2;6;5;0;99;8;7;5;7;1946;104;102;;99;100;CO;;;974267;;;;;;;;;;;;;;;;;;;;;;1;;scelerisque lorem. convallis penatibus id, suscipit Fusce turpis scelerisque quam nec et euismod aliquam. Pellentesque Pelle;scelerisque lorem. convallis penatibus id, suscipit Fusce turpis scelerisque quam nec et euismod aliquam. Pellentesque;;;;;;;;;2,02E+11
Grupa.1;1;2107;61;Agent.10;625825306;1;20210805;5;16:24:00;1777;30;462;7;CO;5;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090684;;;960;101;;70;70;101;107;;;;;;;;;102;103;104;105;;;;;;;2;4;4;2;1;;1;;;;101;;;;;;;;;;110;105;102;108;109;;;;;;2;1;4;1;5;2;4;3;2;1;5;;;;;;;;;;103;;;2;8;2;9;4;8;3;3;6;9;1996;104;102;;99;100;CO;;;222494;;;;;182426146;;;;;;;;;;;;;;;;;1;;est. sapien et tincidunt in quis Fusce ullamcorper amet venenatis. in. ullamcorper dolor laoreet facilisis;;;;;;;;;;2,02E+11
Grupa.1;1;2114;59;Agent.10;734803984;1;20210805;5;15:54:00;1712;29;462;15;CO;7;0;0;1;0;0;;0;0;CO;1;0;PL;;LQ;;;32090700;;;471;101;;15;30;102;107;;;;;;;;;106;110;105;104;;;;;;;;1;;1;2;1;1;;;2;102;;;;;;;;;;105;109;108;107;101;;;;;;1;5;5;1;1;3;2;2;5;2;;5;;;;;;;;;110;104;;2;1;4;8;4;0;4;4;3;5;1969;104;103;;99;100;CO;;;452020;;;;;245766345;;;;;;;;;;;;;;;;;1;;dui Vivamus Phasellus malesuada diam ipsum, Suspendisse quam nulla consectetur facilisis blandit Cras in malesuada facilisis;;;;;;;;;;2,02E+11
Grupa.1;1;2120;45;Agent.06;331433743;1;20210805;5;11:33:00;837;14;462;7;CO;5;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090749;;;835;101;;842;842;107;105;;;;;;;;;106;102;101;;;;;;;;1;5;;;3;4;4;;;;106;108;;;;;;;;;110;101;106;103;;;;;;;4;5;1;5;2;1;1;5;2;5;;;;;;5;;5;;;109;;;1;7;99;6;6;7;6;6;9;8;1944;101;102;;99;100;CO;;;424617;;;;;;;;;;;;;;;;;;;;;;1;;a ante. Praesent massa. auctor Phasellus vitae felis. suscipit elementum, venenatis. odio scelerisque ad laoreet eu. Curabit;a ante. Praesent massa. auctor Phasellus vitae felis. suscipit elementum, venenatis. odio scelerisque ad laoreet eu. C;a ante. Praesent massa. auctor Phasellus vitae felis. suscipit elementum, venenatis. odio scelerisque ad laoreet eu. C;a ante. Praesent massa. auctor Phasellus vitae felis. suscipit elementum, venenatis. odio scelerisque ad laoreet e;;;;;;;2,02E+11
Grupa.1;1;2122;61;Agent.07;874465209;1;20210809;2;14:04:00;1211;20;462;10;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090760;;;581;101;;230;210;108;105;109;101;;;;;;;104;102;107;;;;;;;;1;5;;5;3;;5;2;4;;101;;;;;;;;;;105;101;108;102;;;;;;;5;5;3;3;1;3;5;5;4;4;2;;;;;;;;;;102;110;;8;3;4;9;8;3;10;3;7;10;1966;102;101;;99;100;CO;;;654215;;;;;;500548913;;;;;;;;;;;;;;;;1;;;;;;;;;;;;2,02E+11
Grupa.1;1;2131;40;Agent.05;785687648;1;20210729;5;12:34:00;1801;30;461;1;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090782;;;73;101;;750;750;107;;;;;;;;;;109;102;108;;;;;;;;;5;;;;;3;1;2;;103;106;110;;;;;;;;108;102;110;;;;;;;;3;3;4;2;5;2;5;3;1;3;;;1;;;3;;;;5;103;104;105;7;10;3;2;9;4;4;10;5;1;1987;103;105;;99;100;CO;;;915673;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
Grupa.1;1;2147;55;Agent.12;517744433;1;20210804;4;14:28:00;1617;27;462;9;CO;8;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090843;;;694;101;;600;650;109;103;106;;;;;;;;101;102;;;;;;;;;3;3;2;;;2;;;2;;108;110;101;103;109;107;104;;;;107;;;;;;;;;;4;3;3;3;3;2;4;3;2;5;3;;1;1;;;4;1;2;4;104;;;2;99;1;99;99;10;2;7;5;1;1992;102;105;;99;100;CO;;;732373;;;;;234312324;;;;;;;;;;;;;;;;;1;;venenatis. Cras elit. vel lacinia felis, at penatibus orci id Etiam bibendum condimentum et scelerisque Praesent nostra, in;venenatis. Cras elit. vel lacinia felis, at penatibus orci id Etiam bibendum condimentum et scelerisque Praesent nostr;;;;;;;;;2,02E+11
Grupa.1;1;2164;40;Agent.06;454596732;1;20210802;2;15:19:00;1607;27;462;4;CO;3;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090899;;;468;101;;285;250;108;106;109;101;102;;;;;;;;;;;;;;;;3;5;;;;4;;4;2;;105;107;101;;;;;;;;104;110;;;;;;;;;1;3;3;2;5;4;1;1;5;5;4;;;;1;;2;;;;101;103;108;2;6;9;0;3;3;1;5;2;3;1978;103;101;;99;100;CO;;;293990;;;;;;;;;;;;;;;;;;;;;;1;;ex egestas mus. elit, malesuada quam. condimentum sapien Donec erat sodales venenatis a velit condimentum Donec laoreet diam;;;;;;;;;;2,02E+11
Grupa.1;1;2167;51;Agent.05;534425052;1;20210803;3;10:53:00;561;9;462;6;CO;4;0;0;1;0;0;;0;0;CO;1;0;PL;;LQ;;;32090904;;;850;101;;24;24;106;110;109;;;;;;;;101;102;105;103;;;;;;;4;5;4;;2;2;;;4;5;107;101;103;104;109;102;108;;;;106;105;103;109;102;;;;;;2;2;2;4;3;5;5;1;3;4;3;2;1;1;;;5;2;2;;101;;;0;2;2;99;9;99;4;5;1;7;1968;104;101;;99;100;CO;;;103716;;;;;844334164;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;2,02E+11
Grupa.1;1;2170;53;Agent.13;225226665;1;20210804;4;09:07:00;1123;19;462;4;CO;4;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090921;;;208;101;;840;840;102;;;;;;;;;;109;106;103;107;;;;;;;;3;1;;;3;3;;4;;109;102;107;;;;;;;;103;108;102;109;107;105;;;;;2;2;5;4;4;5;3;3;2;4;;1;;;;;4;;5;;106;110;;3;5;2;10;7;1;8;4;5;5;1971;101;102;;99;100;CO;;;969684;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;2,02E+11
Grupa.1;1;2180;59;Agent.15;799973681;1;20210730;6;11:22:00;2344;39;462;2;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091044;;;544;101;;650;650;108;103;;;;;;;;;105;107;101;;;;;;;;4;;2;;2;;5;2;;;103;110;106;109;101;104;;;;;104;108;102;103;;;;;;;3;4;3;4;5;4;1;5;3;3;1;;3;3;;4;;;5;2;110;;;9;8;5;7;1;5;10;8;7;3;1969;104;104;;99;100;CO;;;264475;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
Grupa.1;1;2192;63;Agent.03;23328297;1;20210730;6;16:16:00;1358;23;462;4;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091110;;;996;101;;380;380;107;109;103;106;108;104;;;;;101;105;;;;;;;;;3;;5;3;2;5;2;3;1;;106;109;110;101;103;;;;;;103;108;105;107;102;106;;;;;3;5;2;3;1;1;5;3;1;2;4;;3;;;3;;;2;1;109;107;;3;3;6;9;6;2;4;9;5;6;1998;102;101;;99;100;CO;;;563413;;;;;44526552;;;;;;;;;;;;;;;;;1;;vel justo Mauris mauris sit est. sollicitudin Fusce aptent eleifend placerat. quam gravida sapien. Cras commodo, ex Cras Cur;vel justo Mauris mauris sit est. sollicitudin Fusce aptent eleifend placerat. quam gravida sapien. Cras commodo, ex Cr;;;;;;;;;2,02E+11
Grupa.1;1;2201;51;Agent.03;752794142;1;20210729;5;14:17:00;3365;56;461;1;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091126;;;892;101;;2 600,00;2600;104;108;105;;;;;;;;107;110;106;;;;;;;;;;;4;3;1;3;5;;1;109;106;104;108;;;;;;;110;109;108;107;106;;;;;;4;5;5;1;3;4;5;5;5;5;;;;3;;2;;3;3;;108;;;3;3;1;9;2;8;1;5;9;8;1974;101;105;;99;100;CO;;;926594;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
Grupa.1;1;2205;114;Agent.03;36643252;1;20210805;5;15:03:00;2040;34;462;12;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;LQ;;;32091132;;;717;101;;50;50;107;108;;;;;;;;;106;110;102;103;105;;;;;;;3;4;;3;4;3;4;;4;102;110;103;101;105;106;;;;;105;101;108;;;;;;;;5;1;4;1;2;2;3;5;5;1;1;2;1;;5;4;;;;4;105;;;4;9;10;4;1;5;5;4;9;6;1966;101;103;;99;100;CO;;;931522;;;;;;;;;;;;;;;;;;;;;;1;;pretium et egestas natoque quis ridiculus quam facilisis. at in est In non vel, maximus mauris tempus diam interdum eu. scel;;;;;;;;;;2,02E+11
Grupa.1;1;2210;114;Agent.15;27842855;1;20210803;3;16:45:00;2132;36;462;5;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091186;;;542;101;;40;30;999;;;;;;;;;;102;104;103;105;;;;;;;;2;3;4;1;;;;;;104;103;;;;;;;;;104;109;102;;;;;;;;5;2;3;1;4;5;2;3;4;5;;;1;1;;;;;;;107;104;;3;2;2;2;7;1;6;8;8;8;1985;102;105;;99;100;CO;;;744940;;;;;631536327;;;;;;;;;;;;;;;;;1;;dapibus lacinia felis. velit dui sed quam sagittis Lorem et ornare ipsum Integer dictum Fusce mus. nulla sed tortor;;;;;;;;;;2,02E+11
Grupa.1;1;2214;53;Agent.09;284616266;1;20210805;5;14:02:00;1216;20;462;6;CO;3;0;0;1;0;0;;0;0;CO;1;0;PL;;LQ;;;32091209;;;947;101;;578;578;101;110;;;;;;;;;110;;;;;;;;;;4;;;;;;;;;5;106;109;101;105;108;107;103;;;;110;103;105;109;104;107;;;;;5;2;2;3;3;2;5;1;1;5;2;;5;;4;5;3;3;5;;106;104;;1;8;4;10;3;0;2;4;1;2;1998;103;104;;99;100;CO;;;755101;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;2,02E+11
Grupa.1;1;2218;114;Agent.11;735233172;1;20210810;3;14:22:00;548;9;462;18;CO;17;0;0;1;0;0;;0;0;CO;1;0;PL;;LQ;;;32091219;;;886;101;;200;200;108;106;109;;;;;;;;101;107;103;102;;;;;;;4;1;1;;;5;2;4;5;;107;102;106;110;;;;;;;108;103;106;109;105;;;;;;5;3;1;2;2;2;3;2;1;5;;4;;;;1;5;;;3;109;104;;4;99;7;6;2;7;9;6;2;10;1955;102;105;;99;100;CO;;;387796;;;;;;;;;;;;;;;;;;;;;;1;;sapien. condimentum. convallis Praesent quam sed scelerisque. metus, euismod a laoreet quis pellentesque Fusce malesuada a c;sapien. condimentum. convallis Praesent quam sed scelerisque. metus, euismod a laoreet quis pellentesque Fusce malesua;sapien. condimentum. convallis Praesent quam sed scelerisque. metus, euismod a laoreet quis pellentesque Fusce malesua;;;;;;;;2,02E+11
